Starttime,Endtime,Hall,Production
2008-07-27 10:00:00,2008-07-27 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-07-27 23:00:00,0000-00-00 00:00:00,Diverse Zalen,4259
2008-07-28 23:00:00,0000-00-00 00:00:00,Diverse Zalen,4259
2008-07-29 10:00:00,2008-07-29 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-07-30 10:00:00,2008-07-30 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-07-31 10:00:00,2008-07-31 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-01 10:00:00,2008-08-01 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-02 10:00:00,2008-08-02 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-03 10:00:00,2008-08-03 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-05 10:00:00,2008-08-05 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-06 10:00:00,2008-08-06 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-07 10:00:00,2008-08-07 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-08 10:00:00,2008-08-08 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-09 10:00:00,2008-08-09 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-10 10:00:00,2008-08-10 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-12 10:00:00,2008-08-12 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-13 10:00:00,2008-08-13 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-14 10:00:00,2008-08-14 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-15 10:00:00,2008-08-15 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-16 10:00:00,2008-08-16 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-17 10:00:00,2008-08-17 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-19 10:00:00,2008-08-19 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-20 10:00:00,2008-08-20 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-21 10:00:00,2008-08-21 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-22 10:00:00,2008-08-22 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-23 10:00:00,2008-08-23 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-24 10:00:00,2008-08-24 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-26 10:00:00,2008-08-26 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-27 10:00:00,2008-08-27 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-28 10:00:00,2008-08-28 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-29 10:00:00,2008-08-29 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-30 10:00:00,2008-08-30 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-08-31 10:00:00,2008-08-31 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-02 10:00:00,2008-09-02 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-03 10:00:00,2008-09-03 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-04 10:00:00,2008-09-04 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-05 10:00:00,2008-09-05 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-06 10:00:00,2008-09-06 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-06 23:00:00,0000-00-00 00:00:00,Balzaal,4285
2008-09-07 10:00:00,2008-09-07 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-09 10:00:00,2008-09-09 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-10 10:00:00,2008-09-10 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-11 10:00:00,2008-09-11 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-12 10:00:00,2008-09-12 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-12 20:30:00,0000-00-00 00:00:00,Concertzaal,4283
2008-09-13 10:00:00,2008-09-13 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-13 14:00:00,0000-00-00 00:00:00,Theaterzaal,4301
2008-09-13 23:00:00,0000-00-00 00:00:00,Balzaal,4287
2008-09-14 10:00:00,2008-09-14 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-14 11:00:00,2008-09-14 17:00:00,Diverse Zalen,4303
2008-09-16 10:00:00,2008-09-16 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-16 22:00:00,0000-00-00 00:00:00,Café,4277
2008-09-17 10:00:00,2008-09-17 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-18 10:00:00,2008-09-18 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-19 10:00:00,2008-09-19 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-20 10:00:00,2008-09-20 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-20 23:00:00,0000-00-00 00:00:00,Concertzaal,4289
2008-09-21 10:00:00,2008-09-21 18:00:00,"S.M.A.K., Jan Hoetplein 1",4265
2008-09-24 23:00:00,0000-00-00 00:00:00,Concertzaal,4281
2008-09-25 22:00:00,0000-00-00 00:00:00,Balzaal,4279
2008-09-25 22:00:00,0000-00-00 00:00:00,Concertzaal,4291
2008-09-26 19:15:00,0000-00-00 00:00:00,"Academieraadzaal RUG, Volderstraat 9",4273
2008-09-26 20:30:00,0000-00-00 00:00:00,"NTGent, Sint-Baafsplein 17",4271
2008-09-26 22:00:00,0000-00-00 00:00:00,Balzaal,4293
2008-09-27 22:00:00,0000-00-00 00:00:00,Concertzaal,4295
2008-09-27 22:30:00,0000-00-00 00:00:00,Balzaal,4297
2008-09-30 22:00:00,0000-00-00 00:00:00,"Academieraadzaal RUG, Volderstraat 9",4299
2008-10-01 20:00:00,0000-00-00 00:00:00,Theaterzaal,3857
2008-10-01 21:30:00,0000-00-00 00:00:00,Dansstudio,3979
2008-10-01 22:00:00,0000-00-00 00:00:00,Balzaal,3943
2008-10-02 20:00:00,0000-00-00 00:00:00,Theaterzaal,3857
2008-10-02 20:00:00,0000-00-00 00:00:00,Minard,3859
2008-10-02 20:00:00,0000-00-00 00:00:00,Balzaal,3911
2008-10-02 22:00:00,0000-00-00 00:00:00,Concertzaal,4021
2008-10-03 20:00:00,0000-00-00 00:00:00,Minard,3859
2008-10-03 20:00:00,0000-00-00 00:00:00,"Academieraadzaal RUG, Volderstraat 9",3945
2008-10-03 20:30:00,0000-00-00 00:00:00,"NTGent, Sint-Baafsplein 17",4271
2008-10-03 23:00:00,0000-00-00 00:00:00,Concertzaal,3919
2008-10-04 20:00:00,0000-00-00 00:00:00,"Academieraadzaal RUG, Volderstraat 9",3861
2008-10-04 21:30:00,0000-00-00 00:00:00,Concertzaal,3913
2008-10-04 23:00:00,0000-00-00 00:00:00,Balzaal,3995
2008-10-07 18:00:00,2008-10-07 00:00:00,Diverse Zalen,3983
2008-10-07 20:00:00,0000-00-00 00:00:00,Theaterzaal,3967
2008-10-08 14:30:00,0000-00-00 00:00:00,Domzaal,4071
2008-10-08 17:00:00,0000-00-00 00:00:00,Domzaal,4081
2008-10-08 18:00:00,2008-10-06 00:00:00,Diverse Zalen,3983
2008-10-08 18:00:00,2008-10-08 18:40:00,\N,4035
2008-10-08 18:40:00,2008-10-08 19:20:00,\N,4035
2008-10-08 19:20:00,2008-10-08 20:00:00,\N,4035
2008-10-08 20:00:00,0000-00-00 00:00:00,Theaterzaal,3981
2008-10-08 20:00:00,0000-00-00 00:00:00,Domzaal,4065
2008-10-08 20:40:00,2008-10-08 21:20:00,\N,4035
2008-10-08 21:00:00,0000-00-00 00:00:00,Theaterzaal,3981
2008-10-08 21:20:00,2008-10-08 22:00:00,Brugzaal,3971
2008-10-08 21:20:00,2008-10-08 22:00:00,\N,4035
2008-10-08 21:40:00,2008-10-08 22:20:00,Brugzaal,3971
2008-10-08 22:00:00,2008-10-08 22:40:00,Brugzaal,3971
2008-10-08 22:00:00,0000-00-00 00:00:00,Theaterzaal,3981
2008-10-08 22:00:00,0000-00-00 00:00:00,Concertzaal,4023
2008-10-08 22:00:00,2008-10-08 22:40:00,\N,4035
2008-10-08 22:20:00,2008-10-08 23:00:00,Brugzaal,3971
2008-10-08 22:30:00,0000-00-00 00:00:00,Domzaal,4067
2008-10-08 22:40:00,2008-10-08 23:20:00,Brugzaal,3971
2008-10-08 22:40:00,2008-10-08 23:20:00,\N,4035
2008-10-08 23:00:00,2008-10-08 23:40:00,Brugzaal,3971
2008-10-08 23:20:00,2008-10-08 00:00:00,Brugzaal,3971
2008-10-08 23:20:00,2008-10-08 00:00:00,\N,4035
2008-10-09 10:00:00,2008-10-09 18:00:00,Theaterzaal,3991
2008-10-09 14:30:00,0000-00-00 00:00:00,Domzaal,4067
2008-10-09 17:00:00,0000-00-00 00:00:00,Domzaal,4045
2008-10-09 18:00:00,2008-10-09 18:40:00,Brugzaal,3971
2008-10-09 18:00:00,2008-10-09 00:00:00,Diverse Zalen,3983
2008-10-09 18:00:00,2008-10-09 18:40:00,\N,4035
2008-10-09 18:20:00,2008-10-09 19:00:00,Brugzaal,3971
2008-10-09 18:40:00,2008-10-09 19:20:00,Brugzaal,3971
2008-10-09 18:40:00,2008-10-09 19:20:00,\N,4035
2008-10-09 19:00:00,2008-10-09 19:40:00,Brugzaal,3971
2008-10-09 19:20:00,2008-10-09 20:00:00,Brugzaal,3971
2008-10-09 19:20:00,2008-10-09 20:00:00,\N,4035
2008-10-09 19:40:00,2008-10-09 20:20:00,Brugzaal,3971
2008-10-09 20:00:00,0000-00-00 00:00:00,Balzaal,3969
2008-10-09 20:00:00,0000-00-00 00:00:00,Brugzaal,3971
2008-10-09 20:00:00,0000-00-00 00:00:00,Domzaal,4055
2008-10-09 20:15:00,0000-00-00 00:00:00,Theaterzaal,4041
2008-10-09 21:00:00,2008-10-09 21:40:00,Brugzaal,3971
2008-10-09 21:20:00,2008-10-09 22:00:00,Brugzaal,3971
2008-10-09 21:20:00,2008-10-09 22:00:00,\N,4035
2008-10-09 21:40:00,2008-10-09 22:20:00,Brugzaal,3971
2008-10-09 22:00:00,2008-10-09 22:40:00,Brugzaal,3971
2008-10-09 22:00:00,2008-10-09 22:40:00,Dansstudio,3973
2008-10-09 22:00:00,0000-00-00 00:00:00,Concertzaal,4025
2008-10-09 22:00:00,2008-10-09 22:40:00,\N,4035
2008-10-09 22:20:00,2008-10-09 23:00:00,Brugzaal,3971
2008-10-09 22:30:00,0000-00-00 00:00:00,Domzaal,4061
2008-10-09 22:40:00,2008-10-09 23:20:00,Brugzaal,3971
2008-10-09 22:40:00,2008-10-09 23:20:00,\N,4035
2008-10-09 23:00:00,2008-10-09 23:40:00,Brugzaal,3971
2008-10-09 23:20:00,2008-10-09 00:00:00,Brugzaal,3971
2008-10-09 23:20:00,2008-10-09 00:00:00,\N,4035
2008-10-10 14:30:00,0000-00-00 00:00:00,Domzaal,4055
2008-10-10 17:00:00,0000-00-00 00:00:00,Domzaal,4075
2008-10-10 18:00:00,2008-10-10 18:40:00,Brugzaal,3971
2008-10-10 18:00:00,2008-10-10 00:00:00,Diverse Zalen,3983
2008-10-10 18:00:00,2008-10-10 18:40:00,\N,4035
2008-10-10 18:20:00,2008-10-10 19:00:00,Brugzaal,3971
2008-10-10 18:40:00,2008-10-10 19:20:00,Brugzaal,3971
2008-10-10 18:40:00,2008-10-10 19:20:00,\N,4035
2008-10-10 19:00:00,2008-10-10 19:40:00,Brugzaal,3971
2008-10-10 19:20:00,2008-10-10 20:00:00,Brugzaal,3971
2008-10-10 19:40:00,2008-10-10 20:20:00,Brugzaal,3971
2008-10-10 20:00:00,0000-00-00 00:00:00,Balzaal,3863
2008-10-10 20:00:00,0000-00-00 00:00:00,Domzaal,4071
2008-10-10 20:15:00,0000-00-00 00:00:00,Theaterzaal,4053
2008-10-10 20:40:00,2008-10-10 21:20:00,\N,4035
2008-10-10 21:00:00,2008-10-10 21:40:00,Brugzaal,3971
2008-10-10 21:20:00,2008-10-10 22:00:00,Brugzaal,3971
2008-10-10 21:20:00,2008-10-10 22:00:00,\N,4035
2008-10-10 21:40:00,2008-10-10 22:20:00,Brugzaal,3971
2008-10-10 22:00:00,2008-10-10 22:40:00,Brugzaal,3971
2008-10-10 22:00:00,2008-10-10 22:40:00,Dansstudio,3973
2008-10-10 22:00:00,2008-10-10 22:40:00,\N,4035
2008-10-10 22:20:00,2008-10-10 23:00:00,Brugzaal,3971
2008-10-10 22:30:00,0000-00-00 00:00:00,Domzaal,4083
2008-10-10 22:40:00,2008-10-10 23:20:00,Brugzaal,3971
2008-10-10 22:40:00,2008-10-10 23:20:00,\N,4035
2008-10-10 23:00:00,2008-10-10 23:40:00,Brugzaal,3971
2008-10-10 23:20:00,2008-10-10 00:00:00,Brugzaal,3971
2008-10-10 23:20:00,2008-10-10 00:00:00,\N,4035
2008-10-11 14:00:00,2008-10-11 00:00:00,Diverse Zalen,3983
2008-10-11 14:00:00,2008-10-11 14:40:00,\N,4035
2008-10-11 14:20:00,2008-10-11 15:00:00,Brugzaal,3971
2008-10-11 14:30:00,0000-00-00 00:00:00,Domzaal,4073
2008-10-11 14:40:00,2008-10-11 15:20:00,Brugzaal,3971
2008-10-11 14:40:00,2008-10-11 15:20:00,\N,4035
2008-10-11 15:00:00,2008-10-11 15:40:00,Brugzaal,3971
2008-10-11 15:00:00,0000-00-00 00:00:00,Theaterzaal,4101
2008-10-11 15:20:00,2008-10-11 16:00:00,Brugzaal,3971
2008-10-11 15:20:00,2008-10-11 16:00:00,\N,4035
2008-10-11 15:40:00,2008-10-11 16:20:00,Brugzaal,3971
2008-10-11 16:00:00,2008-10-11 16:40:00,Brugzaal,3971
2008-10-11 16:00:00,2008-10-11 16:40:00,\N,4035
2008-10-11 16:20:00,2008-10-11 17:00:00,Brugzaal,3971
2008-10-11 16:40:00,2008-10-11 17:20:00,Brugzaal,3971
2008-10-11 17:00:00,0000-00-00 00:00:00,Diverse Zalen,3997
2008-10-11 17:00:00,0000-00-00 00:00:00,Domzaal,4075
2008-10-11 17:20:00,2008-10-11 18:00:00,\N,4035
2008-10-11 18:00:00,2008-10-11 18:40:00,Brugzaal,3971
2008-10-11 18:00:00,2008-10-11 18:40:00,\N,4035
2008-10-11 18:20:00,2008-10-11 19:00:00,Brugzaal,3971
2008-10-11 18:40:00,2008-10-11 19:20:00,Brugzaal,3971
2008-10-11 18:40:00,2008-10-11 19:20:00,\N,4035
2008-10-11 19:00:00,2008-10-11 19:40:00,Brugzaal,3971
2008-10-11 19:20:00,2008-10-11 20:00:00,Brugzaal,3971
2008-10-11 19:40:00,2008-10-11 20:20:00,Brugzaal,3971
2008-10-11 20:00:00,0000-00-00 00:00:00,Balzaal,3863
2008-10-11 20:00:00,0000-00-00 00:00:00,Domzaal,4045
2008-10-11 20:15:00,0000-00-00 00:00:00,Theaterzaal,4051
2008-10-11 20:40:00,2008-10-11 21:20:00,\N,4035
2008-10-11 21:00:00,2008-10-11 21:40:00,Brugzaal,3971
2008-10-11 21:20:00,2008-10-11 22:00:00,Brugzaal,3971
2008-10-11 21:20:00,2008-10-11 22:00:00,\N,4035
2008-10-11 21:40:00,2008-10-11 22:20:00,Brugzaal,3971
2008-10-11 22:00:00,2008-10-11 22:40:00,Brugzaal,3971
2008-10-11 22:00:00,2008-10-11 22:40:00,Dansstudio,3973
2008-10-11 22:00:00,2008-10-11 22:40:00,\N,4035
2008-10-11 22:00:00,0000-00-00 00:00:00,Café,4085
2008-10-11 22:20:00,2008-10-11 23:00:00,Brugzaal,3971
2008-10-11 22:30:00,0000-00-00 00:00:00,Domzaal,4081
2008-10-11 22:40:00,2008-10-11 23:20:00,Brugzaal,3971
2008-10-11 22:40:00,2008-10-11 23:20:00,\N,4035
2008-10-11 23:00:00,2008-10-11 23:40:00,Brugzaal,3971
2008-10-11 23:00:00,0000-00-00 00:00:00,Concertzaal,4011
2008-10-11 23:20:00,2008-10-11 00:00:00,Brugzaal,3971
2008-10-11 23:20:00,2008-10-11 00:00:00,\N,4035
2008-10-12 13:30:00,2008-10-12 15:00:00,Café,3905
2008-10-12 14:00:00,0000-00-00 00:00:00,Café,3905
2008-10-12 14:00:00,2008-10-12 00:00:00,Diverse Zalen,3983
2008-10-12 14:30:00,0000-00-00 00:00:00,Domzaal,4065
2008-10-12 15:00:00,0000-00-00 00:00:00,Café,3905
2008-10-12 17:00:00,0000-00-00 00:00:00,Domzaal,4083
2008-10-12 20:00:00,0000-00-00 00:00:00,Domzaal,4069
2008-10-12 20:15:00,0000-00-00 00:00:00,Theaterzaal,4059
2008-10-12 22:30:00,0000-00-00 00:00:00,Domzaal,4079
2008-10-13 14:30:00,0000-00-00 00:00:00,Domzaal,4061
2008-10-13 15:00:00,0000-00-00 00:00:00,Theaterzaal,4001
2008-10-13 17:00:00,0000-00-00 00:00:00,Theaterzaal,4053
2008-10-13 18:00:00,2008-10-13 00:00:00,Diverse Zalen,3983
2008-10-13 20:00:00,0000-00-00 00:00:00,Domzaal,4063
2008-10-13 22:30:00,0000-00-00 00:00:00,Domzaal,4073
2008-10-14 14:30:00,0000-00-00 00:00:00,Domzaal,4083
2008-10-14 17:00:00,0000-00-00 00:00:00,Domzaal,4079
2008-10-14 18:00:00,2008-10-14 18:40:00,Brugzaal,3971
2008-10-14 18:00:00,2008-10-14 00:00:00,Diverse Zalen,3983
2008-10-14 18:20:00,2008-10-14 19:00:00,Brugzaal,3971
2008-10-14 18:40:00,2008-10-14 19:20:00,Brugzaal,3971
2008-10-14 19:00:00,2008-10-14 19:40:00,Brugzaal,3971
2008-10-14 19:20:00,2008-10-14 20:00:00,Brugzaal,3971
2008-10-14 19:40:00,2008-10-14 20:20:00,Brugzaal,3971
2008-10-14 20:00:00,0000-00-00 00:00:00,"De Bijloke, Jozef Kluyskensstraat 2",3865
2008-10-14 20:00:00,0000-00-00 00:00:00,Balzaal,3987
2008-10-14 20:00:00,0000-00-00 00:00:00,Domzaal,4081
2008-10-14 20:15:00,0000-00-00 00:00:00,Domzaal,4065
2008-10-14 21:00:00,2008-10-14 21:40:00,Brugzaal,3971
2008-10-14 21:20:00,2008-10-14 22:00:00,Brugzaal,3971
2008-10-14 21:40:00,2008-10-14 22:20:00,Brugzaal,3971
2008-10-14 22:00:00,2008-10-14 22:40:00,Brugzaal,3971
2008-10-14 22:00:00,2008-10-14 22:40:00,Dansstudio,3973
2008-10-14 22:00:00,0000-00-00 00:00:00,Concertzaal,4027
2008-10-14 22:20:00,2008-10-14 23:00:00,Brugzaal,3971
2008-10-14 22:30:00,0000-00-00 00:00:00,Domzaal,4077
2008-10-14 22:40:00,2008-10-14 23:20:00,Brugzaal,3971
2008-10-14 23:00:00,2008-10-14 23:40:00,Brugzaal,3971
2008-10-14 23:20:00,2008-10-14 00:00:00,Brugzaal,3971
2008-10-15 14:30:00,0000-00-00 00:00:00,Domzaal,4063
2008-10-15 17:00:00,0000-00-00 00:00:00,Domzaal,4069
2008-10-15 18:00:00,2008-10-15 18:40:00,Brugzaal,3971
2008-10-15 18:00:00,2008-10-15 00:00:00,Diverse Zalen,3983
2008-10-15 18:20:00,2008-10-15 19:00:00,Brugzaal,3971
2008-10-15 18:40:00,2008-10-15 19:20:00,Brugzaal,3971
2008-10-15 19:00:00,2008-10-15 19:40:00,Brugzaal,3971
2008-10-15 19:00:00,0000-00-00 00:00:00,Domzaal,4049
2008-10-15 19:20:00,2008-10-15 20:00:00,Brugzaal,3971
2008-10-15 19:40:00,2008-10-15 20:20:00,Brugzaal,3971
2008-10-15 20:00:00,0000-00-00 00:00:00,Balzaal,4003
2008-10-15 20:00:00,0000-00-00 00:00:00,Concertzaal,4029
2008-10-15 20:15:00,0000-00-00 00:00:00,Theaterzaal,4043
2008-10-15 21:00:00,2008-10-15 21:40:00,Brugzaal,3971
2008-10-15 21:20:00,2008-10-15 22:00:00,Brugzaal,3971
2008-10-15 21:40:00,2008-10-15 22:20:00,Brugzaal,3971
2008-10-15 21:40:00,2008-10-15 22:20:00,Brugzaal,3971
2008-10-15 22:00:00,2008-10-15 22:40:00,Brugzaal,3971
2008-10-15 22:00:00,2008-10-15 22:40:00,Dansstudio,3973
2008-10-15 22:20:00,2008-10-15 23:00:00,Brugzaal,3971
2008-10-15 22:30:00,0000-00-00 00:00:00,Domzaal,4047
2008-10-15 22:40:00,2008-10-15 23:20:00,Brugzaal,3971
2008-10-15 23:00:00,2008-10-15 23:40:00,Brugzaal,3971
2008-10-15 23:20:00,2008-10-15 00:00:00,Brugzaal,3971
2008-10-16 14:30:00,0000-00-00 00:00:00,Domzaal,4077
2008-10-16 17:00:00,0000-00-00 00:00:00,Domzaal,4123
2008-10-16 18:00:00,2008-10-16 18:40:00,Brugzaal,3971
2008-10-16 18:00:00,2008-10-16 00:00:00,Diverse Zalen,3983
2008-10-16 18:00:00,0000-00-00 00:00:00,Antiekzolder,3985
2008-10-16 18:20:00,2008-10-16 19:00:00,Brugzaal,3971
2008-10-16 18:40:00,2008-10-16 19:20:00,Brugzaal,3971
2008-10-16 19:00:00,2008-10-16 19:40:00,Brugzaal,3971
2008-10-16 19:20:00,2008-10-16 20:00:00,Brugzaal,3971
2008-10-16 19:30:00,0000-00-00 00:00:00,Domzaal,4005
2008-10-16 19:40:00,2008-10-16 20:20:00,Brugzaal,3971
2008-10-16 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-16 20:30:00,0000-00-00 00:00:00,Theaterzaal,3923
2008-10-16 21:00:00,2008-10-16 21:40:00,Brugzaal,3971
2008-10-16 21:20:00,2008-10-16 22:00:00,Brugzaal,3971
2008-10-16 21:40:00,2008-10-16 22:20:00,Brugzaal,3971
2008-10-16 22:00:00,0000-00-00 00:00:00,Café,3955
2008-10-16 22:00:00,2008-10-16 22:40:00,Brugzaal,3971
2008-10-16 22:00:00,0000-00-00 00:00:00,Concertzaal,4031
2008-10-16 22:20:00,2008-10-16 23:00:00,Brugzaal,3971
2008-10-16 22:30:00,0000-00-00 00:00:00,Domzaal,4063
2008-10-16 22:40:00,2008-10-16 23:20:00,Brugzaal,3971
2008-10-16 23:00:00,2008-10-16 23:40:00,Brugzaal,3971
2008-10-16 23:20:00,2008-10-16 00:00:00,Brugzaal,3971
2008-10-17 14:30:00,0000-00-00 00:00:00,Domzaal,4047
2008-10-17 17:00:00,0000-00-00 00:00:00,Domzaal,4061
2008-10-17 18:00:00,2008-10-17 00:00:00,Diverse Zalen,3983
2008-10-17 18:00:00,0000-00-00 00:00:00,Antiekzolder,3985
2008-10-17 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-17 20:00:00,0000-00-00 00:00:00,Balzaal,3895
2008-10-17 20:00:00,0000-00-00 00:00:00,Domzaal,3989
2008-10-17 20:15:00,0000-00-00 00:00:00,Theaterzaal,4057
2008-10-17 20:30:00,0000-00-00 00:00:00,\N,4127
2008-10-17 22:00:00,0000-00-00 00:00:00,Antiekzolder,3985
2008-10-17 22:30:00,0000-00-00 00:00:00,Domzaal,4075
2008-10-18 14:00:00,2008-10-18 00:00:00,Diverse Zalen,3983
2008-10-18 14:30:00,0000-00-00 00:00:00,Domzaal,4049
2008-10-18 18:00:00,0000-00-00 00:00:00,Antiekzolder,3985
2008-10-18 18:00:00,0000-00-00 00:00:00,Theaterzaal,4059
2008-10-18 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-18 20:00:00,0000-00-00 00:00:00,Theaterzaal,4057
2008-10-18 20:15:00,0000-00-00 00:00:00,Theaterzaal,4009
2008-10-18 22:00:00,0000-00-00 00:00:00,Antiekzolder,3985
2008-10-18 22:00:00,0000-00-00 00:00:00,Theaterzaal,4009
2008-10-18 22:30:00,0000-00-00 00:00:00,Theaterzaal,4043
2008-10-18 23:00:00,0000-00-00 00:00:00,Concertzaal,3993
2008-10-20 20:00:00,0000-00-00 00:00:00,Domzaal,3927
2008-10-21 20:00:00,0000-00-00 00:00:00,Balzaal,3961
2008-10-21 22:00:00,0000-00-00 00:00:00,Concertzaal,4033
2008-10-22 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-23 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-23 20:00:00,0000-00-00 00:00:00,Theaterzaal,3871
2008-10-23 20:00:00,0000-00-00 00:00:00,Balzaal,3873
2008-10-24 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-24 20:00:00,0000-00-00 00:00:00,Theaterzaal,3871
2008-10-24 22:00:00,0000-00-00 00:00:00,Concertzaal,4013
2008-10-25 15:00:00,0000-00-00 00:00:00,Diverse Zalen,3999
2008-10-25 20:00:00,0000-00-00 00:00:00,Minard,3867
2008-10-25 20:00:00,0000-00-00 00:00:00,Theaterzaal,3871
2008-10-25 20:00:00,0000-00-00 00:00:00,Balzaal,4017
2008-10-25 23:00:00,0000-00-00 00:00:00,Concertzaal,4015
2008-10-28 20:00:00,0000-00-00 00:00:00,Theaterzaal,3875
2008-10-29 20:00:00,0000-00-00 00:00:00,Balzaal,3935
2008-10-30 20:00:00,0000-00-00 00:00:00,Theaterzaal,3877
2008-10-30 21:30:00,0000-00-00 00:00:00,Concertzaal,3931
2008-10-30 21:30:00,0000-00-00 00:00:00,Theaterzaal,3977
2008-10-30 22:00:00,0000-00-00 00:00:00,Café,3953
2008-10-31 20:00:00,0000-00-00 00:00:00,Theaterzaal,3877
2008-10-31 22:00:00,0000-00-00 00:00:00,Concertzaal,4019
2008-11-01 22:30:00,0000-00-00 00:00:00,Balzaal,4093
2008-11-01 23:00:00,0000-00-00 00:00:00,Concertzaal,3933
2008-11-04 20:00:00,0000-00-00 00:00:00,Domzaal,3879
2008-11-04 20:00:00,0000-00-00 00:00:00,Theaterzaal,3881
2008-11-05 20:00:00,0000-00-00 00:00:00,Domzaal,3879
2008-11-05 20:00:00,0000-00-00 00:00:00,Balzaal,4039
2008-11-06 12:30:00,2008-11-06 13:15:00,Foyer Theaterzaal ,4131
2008-11-06 20:00:00,0000-00-00 00:00:00,Theaterzaal,3883
2008-11-06 22:00:00,0000-00-00 00:00:00,Café,3959
2008-11-07 20:00:00,0000-00-00 00:00:00,Theaterzaal,3915
2008-11-07 21:30:00,0000-00-00 00:00:00,Concertzaal,4115
2008-11-08 15:00:00,0000-00-00 00:00:00,Diverse Zalen,3999
2008-11-08 20:00:00,0000-00-00 00:00:00,Concertzaal,3939
2008-11-08 22:00:00,0000-00-00 00:00:00,Balzaal,3917
2008-11-09 20:00:00,0000-00-00 00:00:00,Balzaal,4135
2008-11-10 23:00:00,0000-00-00 00:00:00,Concertzaal,4117
2008-11-12 20:00:00,0000-00-00 00:00:00,Balzaal,4087
2008-11-13 19:00:00,0000-00-00 00:00:00,"Academieraadzaal RUG, Volderstraat 9",4109
2008-11-13 20:00:00,0000-00-00 00:00:00,Balzaal,4095
2008-11-14 18:00:00,0000-00-00 00:00:00,Brugzaal,4111
2008-11-14 20:00:00,0000-00-00 00:00:00,Theaterzaal,3853
2008-11-14 20:00:00,0000-00-00 00:00:00,Balzaal,4103
2008-11-14 22:00:00,0000-00-00 00:00:00,Concertzaal,3949
2008-11-14 22:30:00,0000-00-00 00:00:00,Brugzaal,4107
2008-11-15 15:00:00,0000-00-00 00:00:00,Concertzaal,4089
